EmployeeID,Age,Resigned,BusinessTravel,BusinessUnit,EducationLevel,Gender,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,AverageWeeklyHoursWorked,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInRole,YearsSinceLastPromotion,YearsWithCurrManager
7353,29,No,Travel_Rarely,Consultants,3,Male,4,Divorced,6623,1,Yes,11,3,49.0,6,2,3,6,0,1,0
4365,48,No,Travel_Rarely,Consultants,3,Male,4,Single,18265,6,No,12,3,40.0,25,3,4,1,0,0,0
1357,29,No,Travel_Rarely,Consultants,3,Female,4,Divorced,16124,3,No,14,3,40.0,9,2,2,7,7,1,7
3606,34,No,Travel_Rarely,Consultants,3,Female,3,Married,2585,0,No,17,3,40.0,2,5,2,1,0,0,0
7100,44,No,Travel_Rarely,Sales,3,Male,2,Married,18213,7,No,11,3,40.0,26,5,3,22,9,3,10
4874,33,No,Travel_Rarely,Sales,5,Male,3,Divorced,8380,0,Yes,14,3,47.0,10,3,3,9,8,0,8
6777,19,No,Travel_Rarely,Consultants,3,Female,4,Single,2994,1,Yes,12,3,47.0,1,2,3,1,0,0,1
8482,23,No,Travel_Rarely,Consultants,2,Male,3,Married,1223,1,No,22,4,40.0,1,2,3,1,0,0,1
7647,25,Yes,Travel_Frequently,Sales,1,Male,4,Single,1118,1,Yes,14,3,52.0,1,4,3,1,0,1,0
4123,26,No,Travel_Rarely,Consultants,2,Male,4,Single,2875,1,Yes,20,4,50.0,8,2,2,8,5,2,2
4162,45,Yes,Travel_Rarely,Sales,3,Female,2,Single,18824,2,Yes,16,3,52.0,26,2,3,24,10,1,11
6436,55,No,Non-Travel,Consultants,1,Male,2,Divorced,13577,1,Yes,15,3,48.0,34,3,3,33,9,15,0
7491,21,Yes,Travel_Frequently,Consultants,2,Female,3,Single,2625,1,No,20,4,40.0,2,2,1,2,2,2,2
7723,46,No,Travel_Rarely,Sales,2,Female,2,Married,18789,2,No,14,3,40.0,26,2,3,11,4,0,8
6341,34,No,Travel_Rarely,Sales,3,Female,1,Single,4538,0,Yes,12,3,49.0,4,3,3,3,2,0,2
9102,51,No,Travel_Frequently,Sales,3,Male,2,Divorced,19847,4,Yes,24,4,52.0,31,5,2,29,10,11,10
2246,59,No,Travel_Rarely,Consultants,4,Male,4,Single,10512,6,No,12,3,40.0,25,6,2,9,7,5,4
5057,34,No,Travel_Frequently,Consultants,3,Female,2,Divorced,4444,4,No,13,3,40.0,15,2,4,11,8,5,10
8903,28,No,Travel_Frequently,Consultants,4,Male,3,Single,2154,0,Yes,11,3,53.0,5,2,2,4,2,0,2
1303,44,No,Travel_Rarely,Consultants,2,Male,1,Divorced,19190,1,No,14,3,40.0,26,4,2,25,9,14,13
2034,34,No,Travel_Frequently,Business Operations,3,Male,2,Married,4490,4,No,11,3,40.0,14,5,4,10,9,1,8
9686,35,No,Travel_Rarely,Consultants,1,Male,3,Married,3506,0,Yes,14,3,49.0,4,3,3,3,2,2,2
8908,42,No,Travel_Rarely,Consultants,4,Female,2,Married,2372,6,Yes,16,3,49.0,18,2,3,1,0,0,0
5834,43,No,Travel_Rarely,Sales,4,Female,4,Single,10231,3,No,14,3,40.0,23,3,4,21,7,15,17
3719,36,No,Travel_Rarely,Consultants,4,Female,2,Single,5410,9,Yes,11,3,47.0,18,2,3,16,14,5,12
8124,44,Yes,Travel_Rarely,Consultants,3,Female,4,Married,7978,1,No,11,3,40.0,10,2,3,10,7,0,5
9536,28,No,Travel_Frequently,Consultants,3,Male,4,Married,3867,1,Yes,12,3,48.0,2,2,3,2,2,2,2
8161,51,No,Travel_Frequently,Consultants,2,Female,3,Single,2838,0,No,14,3,40.0,8,6,2,7,0,7,7
7922,30,No,Non-Travel,Consultants,2,Female,3,Single,4695,7,Yes,18,3,48.0,10,3,3,8,4,1,7
4606,29,Yes,Travel_Rarely,Consultants,3,Female,3,Divorced,3339,3,Yes,13,3,51.0,10,2,3,7,7,7,7
1816,28,No,Travel_Rarely,Consultants,3,Male,1,Single,2080,2,No,11,3,40.0,5,2,2,3,2,1,2
5308,25,No,Travel_Rarely,Consultants,3,Female,2,Single,2096,1,No,18,3,40.0,2,3,2,2,2,2,1
8458,32,No,Travel_Rarely,Sales,3,Male,4,Married,6209,1,No,15,3,40.0,10,4,4,10,7,0,8
4743,45,No,Travel_Frequently,Consultants,3,Female,2,Single,18061,3,No,22,4,40.0,22,4,3,0,0,0,0
1125,39,No,Travel_Rarely,Consultants,4,Female,2,Divorced,17123,6,Yes,13,3,47.0,21,4,3,19,9,15,2
6918,58,No,Travel_Rarely,Consultants,4,Male,3,Divorced,2372,1,No,12,3,40.0,2,3,3,2,2,2,2
2180,32,Yes,Travel_Rarely,Consultants,2,Male,3,Married,4883,1,No,18,3,40.0,10,3,3,10,4,1,1
4358,39,Yes,Travel_Rarely,Consultants,3,Male,1,Single,3904,0,No,13,3,40.0,6,2,3,5,2,0,3
8134,30,No,Travel_Rarely,Consultants,3,Female,4,Married,4627,0,No,12,3,40.0,10,6,3,9,2,6,7
9460,36,No,Travel_Rarely,Consultants,4,Female,3,Married,7094,3,No,12,3,40.0,10,0,3,7,7,1,7
8945,46,No,Travel_Rarely,Business Operations,2,Female,1,Single,3423,6,No,12,3,40.0,10,3,4,7,6,5,7
2264,28,No,Non-Travel,Consultants,3,Female,4,Married,6674,0,No,11,3,40.0,10,6,3,9,8,7,5
1612,50,No,Travel_Rarely,Consultants,3,Female,1,Married,16880,4,Yes,11,3,50.0,25,2,3,3,2,1,2
4846,40,Yes,Travel_Rarely,Sales,4,Male,2,Single,9094,2,Yes,12,3,52.0,9,2,3,5,4,1,0
7402,52,Yes,Travel_Rarely,Sales,3,Male,2,Single,8446,9,Yes,19,3,52.0,10,2,2,8,7,7,7
9519,30,No,Travel_Rarely,Consultants,4,Female,1,Married,11916,1,Yes,23,4,48.0,9,2,3,9,1,0,8
3171,39,No,Travel_Rarely,Consultants,2,Male,3,Single,4534,0,No,11,3,40.0,9,6,3,8,7,1,7
3773,31,No,Non-Travel,Sales,4,Female,3,Divorced,9852,1,Yes,19,3,50.0,10,5,2,10,8,9,6
6105,41,No,Non-Travel,Sales,2,Male,2,Single,6151,1,No,13,3,40.0,19,4,3,19,2,11,9
6674,31,Yes,Travel_Frequently,Sales,3,Female,2,Single,2302,1,Yes,11,3,49.0,3,2,4,3,2,2,2
4256,44,Yes,Travel_Rarely,Consultants,3,Male,1,Married,2362,4,No,12,3,40.0,10,4,4,3,2,1,2
6323,42,No,Non-Travel,Consultants,1,Male,3,Married,17861,0,Yes,13,3,55.0,21,3,2,20,8,2,10
1657,55,No,Travel_Rarely,Consultants,2,Female,3,Married,19187,4,No,14,3,40.0,23,5,3,19,9,9,11
7977,56,No,Travel_Rarely,Business Operations,4,Male,2,Single,19717,6,No,14,3,40.0,36,4,3,7,3,7,7
3691,40,No,Non-Travel,Consultants,2,Male,3,Divorced,3544,9,No,16,3,40.0,6,0,3,4,2,0,0
7982,34,No,Travel_Rarely,Consultants,3,Male,4,Divorced,8500,0,No,11,3,40.0,10,0,2,9,7,1,6
6524,40,No,Travel_Rarely,Consultants,3,Male,4,Single,4661,1,No,13,3,40.0,9,4,3,9,8,8,8
8039,41,No,Travel_Frequently,Sales,3,Female,1,Divorced,4103,0,No,17,3,40.0,10,2,3,9,3,1,7
9644,35,No,Travel_Frequently,Consultants,4,Male,3,Single,4249,1,Yes,11,3,49.0,9,3,3,9,6,1,1
4113,51,No,Travel_Rarely,Business Operations,3,Male,2,Divorced,14026,1,Yes,11,3,49.0,33,2,3,33,9,0,10
8816,38,No,Travel_Rarely,Sales,2,Female,1,Divorced,6893,3,No,15,3,40.0,11,3,3,7,7,1,7
3594,34,No,Travel_Rarely,Sales,2,Female,1,Single,6125,1,No,12,3,40.0,10,6,4,10,8,9,6
6134,25,No,Travel_Rarely,Consultants,1,Male,4,Married,3669,3,No,11,3,40.0,7,6,2,3,2,1,2
6887,58,Yes,Travel_Rarely,Consultants,4,Female,1,Married,10008,7,Yes,14,3,56.0,31,0,2,10,9,5,9
8269,40,No,Travel_Rarely,Consultants,4,Male,2,Married,2387,3,No,22,4,40.0,7,3,3,4,2,0,3
7221,36,No,Travel_Frequently,Sales,3,Female,1,Married,4639,2,No,16,3,40.0,17,2,2,15,7,6,13
9545,48,No,Travel_Rarely,Consultants,3,Male,4,Single,7898,1,No,11,3,40.0,11,2,3,10,9,0,8
8146,27,No,Travel_Rarely,Sales,3,Female,4,Married,2534,8,No,14,3,40.0,5,4,3,1,0,0,0
5432,51,No,Travel_Rarely,Consultants,2,Female,2,Single,13142,3,No,16,3,40.0,29,1,2,5,2,0,3
1294,18,No,Non-Travel,Consultants,3,Female,4,Single,1611,1,No,15,3,40.0,0,5,4,0,0,0,0
6058,35,No,Travel_Rarely,Consultants,3,Female,4,Married,5363,0,No,12,3,40.0,10,0,3,9,7,0,0
1560,27,No,Travel_Frequently,Sales,1,Male,4,Single,5071,3,No,20,4,40.0,8,3,3,6,2,0,0
2923,55,Yes,Travel_Rarely,Sales,4,Male,3,Single,13695,6,Yes,17,3,53.0,24,2,2,19,7,3,8
6170,56,No,Travel_Rarely,Consultants,3,Male,2,Married,13402,4,Yes,12,3,47.0,33,0,3,19,16,15,9
6606,34,No,Non-Travel,Consultants,1,Female,3,Divorced,2029,1,No,20,4,40.0,5,2,3,5,4,0,0
8544,40,No,Travel_Rarely,Consultants,1,Female,3,Divorced,6377,5,No,20,4,40.0,15,0,3,12,11,11,8
3354,34,No,Travel_Rarely,Consultants,3,Male,3,Married,5429,4,No,13,3,40.0,10,1,3,8,7,7,7
2863,31,Yes,Travel_Frequently,Sales,3,Female,4,Single,2785,7,No,14,3,40.0,3,3,4,1,0,0,0
7117,35,Yes,Travel_Frequently,Sales,4,Female,3,Married,4614,0,Yes,18,3,56.0,5,0,2,4,2,3,2
1740,38,No,Travel_Frequently,Consultants,3,Male,3,Divorced,2610,1,No,11,3,40.0,4,2,3,4,2,0,3
4555,34,No,Travel_Rarely,Consultants,4,Female,4,Single,6687,1,No,11,3,40.0,14,2,4,14,11,4,11
9014,28,No,Travel_Rarely,Sales,3,Male,1,Married,4724,1,No,11,3,40.0,5,0,3,5,3,0,4
1806,31,Yes,Travel_Rarely,Consultants,4,Male,3,Married,6179,1,Yes,15,3,53.0,10,3,2,10,2,6,7
7228,39,No,Travel_Rarely,Sales,4,Male,4,Married,6120,3,Yes,12,3,45.0,8,2,4,5,4,1,4
6191,51,No,Travel_Frequently,Sales,3,Male,2,Married,10596,2,No,11,3,40.0,14,5,3,4,2,3,2
6766,41,No,Travel_Frequently,Consultants,3,Female,4,Divorced,5467,3,Yes,14,3,51.0,12,4,2,6,2,3,3
8148,37,No,Travel_Rarely,Consultants,1,Male,3,Married,2996,7,Yes,15,3,50.0,8,2,3,6,4,1,3
9463,33,No,Travel_Frequently,Sales,1,Male,4,Married,9998,6,No,13,3,40.0,8,2,4,5,4,1,2
4634,32,No,Travel_Rarely,Sales,1,Male,2,Married,4078,0,Yes,13,3,51.0,4,3,2,3,2,1,2
2362,39,No,Non-Travel,Consultants,2,Male,3,Married,10920,3,No,21,4,40.0,13,2,3,6,4,0,5
6685,25,No,Travel_Rarely,Sales,1,Male,3,Married,6232,2,No,11,3,40.0,6,3,2,3,2,1,2
3453,52,No,Travel_Frequently,Consultants,2,Female,3,Married,13247,2,Yes,11,3,52.0,24,3,2,5,3,0,2
8400,43,No,Travel_Rarely,Consultants,3,Female,3,Single,4081,1,Yes,14,3,67.0,20,3,1,20,7,1,8
1237,27,No,Travel_Rarely,Sales,3,Female,4,Married,5769,1,Yes,11,3,47.0,6,3,3,6,2,4,4
1376,27,Yes,Travel_Rarely,Consultants,4,Female,3,Single,2394,1,Yes,13,3,53.0,8,2,3,8,2,7,7
3657,26,No,Travel_Rarely,Consultants,1,Male,4,Single,3904,0,No,12,3,40.0,5,2,3,4,3,1,1
7522,42,No,Travel_Rarely,Business Operations,3,Female,1,Married,16799,0,No,14,3,40.0,21,5,3,20,7,0,9
1459,52,No,Travel_Rarely,Consultants,4,Female,1,Married,2950,9,No,13,3,40.0,12,2,1,5,4,0,4
3403,37,No,Travel_Rarely,Consultants,3,Female,3,Single,3629,4,No,18,3,40.0,8,6,3,3,2,0,2
3936,35,No,Travel_Frequently,Consultants,2,Male,4,Single,9362,2,No,11,3,40.0,10,2,3,2,2,2,2
4070,25,No,Travel_Rarely,Consultants,3,Male,4,Married,3229,4,No,11,3,40.0,7,2,2,3,2,0,2
4528,26,No,Travel_Rarely,Consultants,3,Male,1,Single,3578,0,No,12,3,40.0,8,2,3,7,7,0,7
2192,29,No,Travel_Rarely,Business Operations,3,Male,1,Single,7988,1,No,13,3,40.0,10,3,2,10,9,0,9
3000,49,Yes,Travel_Frequently,Consultants,2,Male,1,Single,4284,3,No,20,4,40.0,20,2,3,4,3,1,3
9726,29,Yes,Travel_Frequently,Consultants,1,Female,4,Single,7553,0,Yes,12,3,51.0,9,1,3,8,7,7,7
4375,54,No,Travel_Rarely,Consultants,3,Female,4,Single,17328,6,No,19,3,40.0,29,3,2,20,7,12,7
9336,58,No,Travel_Rarely,Consultants,3,Female,1,Married,19701,3,Yes,21,4,50.0,32,3,3,9,8,1,5
6585,55,No,Travel_Rarely,Consultants,4,Male,4,Divorced,14732,2,No,13,3,40.0,31,4,4,7,7,0,0
7492,36,No,Travel_Rarely,Sales,4,Female,2,Single,9278,3,Yes,16,3,50.0,15,3,3,5,4,0,1
2475,31,Yes,Travel_Frequently,Sales,4,Female,3,Single,1359,1,No,12,3,40.0,1,3,3,1,0,0,0
2392,30,No,Travel_Rarely,Sales,4,Female,1,Divorced,4779,7,No,14,3,40.0,8,3,3,3,2,0,2
2434,31,No,Travel_Rarely,Consultants,5,Female,2,Single,16422,3,No,11,3,40.0,9,3,4,3,2,1,0
1646,34,No,Travel_Frequently,Consultants,4,Male,1,Divorced,2996,5,No,14,3,40.0,10,2,3,4,3,1,3
5992,31,Yes,Travel_Rarely,Consultants,3,Female,2,Single,1261,1,No,12,3,40.0,1,3,4,1,0,0,0
8133,27,No,Travel_Rarely,Consultants,1,Male,1,Married,2099,0,No,14,3,40.0,6,3,4,5,0,1,4
4133,36,No,Travel_Rarely,Consultants,4,Male,4,Single,5810,1,No,16,3,40.0,10,2,2,10,4,1,8
6076,36,No,Travel_Rarely,Sales,4,Female,1,Married,5647,4,No,13,3,40.0,11,3,2,3,2,0,2
6596,47,No,Travel_Rarely,Consultants,3,Male,4,Married,3420,7,No,12,3,40.0,17,2,2,6,5,1,2
2972,25,Yes,Travel_Rarely,Sales,2,Male,1,Married,4400,3,No,12,3,40.0,6,2,3,3,2,2,2
5076,37,No,Non-Travel,Consultants,2,Male,3,Single,3500,0,No,14,3,40.0,7,2,1,6,5,1,3
8477,56,No,Travel_Rarely,Consultants,2,Female,1,Married,2066,2,No,22,4,40.0,5,3,4,3,2,1,0
5777,47,No,Travel_Rarely,Consultants,4,Female,3,Married,17169,3,No,19,3,40.0,26,2,4,20,17,5,6
2172,24,No,Travel_Rarely,Sales,1,Female,3,Married,4162,1,Yes,12,3,47.0,5,3,3,5,4,0,3
2902,32,No,Travel_Rarely,Sales,5,Male,4,Married,9204,4,No,12,3,40.0,7,3,2,4,3,0,3
9623,34,No,Travel_Rarely,Consultants,3,Female,2,Married,3294,5,No,17,3,40.0,7,2,2,5,4,0,2
6225,41,No,Travel_Rarely,Consultants,5,Male,3,Married,2127,2,Yes,12,3,55.0,7,5,2,4,2,0,3
3080,40,No,Non-Travel,Consultants,4,Male,3,Divorced,3975,3,No,11,3,40.0,11,2,4,8,7,0,7
4764,31,No,Travel_Rarely,Sales,2,Male,4,Divorced,10793,1,No,18,3,40.0,13,5,3,13,7,9,9
9472,46,Yes,Travel_Rarely,Sales,3,Male,4,Divorced,10096,4,No,11,3,40.0,28,1,4,7,7,4,3
6462,39,Yes,Non-Travel,Consultants,3,Female,1,Single,3646,2,Yes,23,4,49.0,11,2,4,1,0,0,0
1076,31,Yes,Travel_Frequently,Consultants,5,Female,2,Single,7446,1,No,11,3,40.0,10,2,3,10,8,4,7
8363,45,No,Travel_Rarely,Consultants,3,Male,1,Divorced,10851,2,Yes,18,3,49.0,24,2,3,7,7,0,7
7591,31,No,Travel_Rarely,Business Operations,2,Female,2,Single,2109,9,No,18,3,40.0,8,3,3,3,2,0,2
9984,31,Yes,Travel_Frequently,Consultants,3,Male,4,Married,3722,6,Yes,13,3,71.0,7,2,1,2,2,2,2
8382,45,No,Travel_Rarely,Consultants,3,Male,4,Married,9380,4,Yes,18,3,47.0,10,4,4,3,1,1,2
3356,48,No,Travel_Rarely,Sales,3,Male,1,Divorced,5486,4,No,11,3,40.0,15,3,3,2,2,2,2
6550,34,Yes,Travel_Rarely,Business Operations,4,Female,3,Married,2742,1,No,15,3,40.0,2,0,3,2,2,2,2
5477,40,No,Non-Travel,Consultants,1,Male,2,Divorced,13757,2,No,11,3,40.0,16,5,3,9,8,4,8
2294,28,No,Travel_Rarely,Sales,3,Male,1,Single,8463,0,No,18,3,40.0,6,4,3,5,4,1,3
1605,44,No,Non-Travel,Consultants,3,Male,3,Single,3162,3,No,14,3,40.0,7,5,3,5,2,0,3
4618,53,No,Travel_Rarely,Consultants,3,Male,2,Single,16598,4,No,12,3,40.0,35,2,2,9,8,8,8
8743,49,No,Travel_Rarely,Consultants,4,Male,3,Married,6651,2,No,14,3,40.0,20,0,2,3,2,1,2
3830,40,No,Travel_Rarely,Consultants,3,Male,3,Divorced,2345,2,No,14,3,40.0,8,3,4,3,1,1,2
5813,44,No,Travel_Rarely,Consultants,3,Male,2,Single,3420,1,No,13,3,40.0,6,3,2,5,2,1,3
3450,33,No,Travel_Frequently,Sales,3,Male,1,Married,4373,0,No,14,3,40.0,5,2,3,4,3,0,3
6234,34,No,Travel_Rarely,Sales,3,Male,1,Single,4759,3,No,18,3,40.0,15,2,3,13,9,3,12
8880,30,No,Travel_Rarely,Sales,1,Male,3,Married,5301,8,No,15,3,40.0,4,2,2,2,1,2,2
9609,42,No,Travel_Frequently,Consultants,2,Female,4,Single,3673,1,No,13,3,40.0,12,3,3,12,9,5,8
6655,44,No,Travel_Frequently,Sales,5,Female,3,Married,4768,7,No,12,3,40.0,11,4,2,1,0,0,0
3048,30,No,Non-Travel,Consultants,3,Male,3,Divorced,1274,1,No,13,3,40.0,1,2,2,1,0,0,0
4742,57,No,Travel_Rarely,Consultants,2,Male,3,Married,4900,0,No,24,4,40.0,13,2,2,12,9,2,8
9973,49,No,Travel_Rarely,Consultants,4,Male,2,Divorced,10466,3,No,14,3,40.0,29,3,3,8,7,0,7
3474,34,No,Travel_Frequently,Consultants,3,Male,1,Divorced,17007,7,No,14,3,40.0,16,3,2,14,8,6,9
2631,28,Yes,Travel_Frequently,Sales,3,Male,3,Married,2909,3,No,15,3,40.0,5,3,4,3,2,1,2
4151,29,Yes,Travel_Frequently,Sales,3,Female,2,Single,5765,5,No,11,3,40.0,7,4,1,5,3,0,0
7990,34,Yes,Travel_Rarely,Sales,4,Female,2,Single,4599,0,Yes,23,4,51.0,16,2,4,15,9,10,10
4958,35,No,Travel_Rarely,Sales,1,Male,3,Married,2404,1,No,13,3,40.0,1,3,3,1,0,0,0
1873,24,Yes,Travel_Frequently,Consultants,3,Male,1,Single,3172,2,Yes,11,3,55.0,4,2,2,0,0,0,0
2943,24,No,Non-Travel,Sales,2,Female,2,Married,2033,1,No,13,3,40.0,1,2,3,1,0,0,0
4124,44,No,Travel_Frequently,Consultants,1,Male,3,Single,10209,5,Yes,18,3,52.0,16,2,2,2,2,2,2
5685,29,No,Travel_Rarely,Sales,3,Male,3,Divorced,8620,1,No,14,3,40.0,10,3,3,10,7,0,4
3940,30,No,Travel_Rarely,Business Operations,3,Male,3,Divorced,2064,0,No,21,4,40.0,6,3,4,5,3,1,3
5708,55,No,Travel_Rarely,Consultants,4,Male,3,Married,4035,0,Yes,16,3,48.0,4,2,3,3,2,1,2
3423,33,No,Travel_Rarely,Consultants,4,Female,2,Married,3838,8,No,11,3,40.0,8,5,3,5,4,0,2
9635,47,No,Travel_Rarely,Sales,3,Female,3,Married,4591,3,Yes,17,3,53.0,11,4,2,5,4,1,2
3418,28,Yes,Travel_Frequently,Consultants,2,Male,1,Single,2561,7,No,11,3,40.0,8,2,2,0,0,0,0
1179,28,No,Travel_Rarely,Consultants,3,Male,3,Divorced,1563,1,No,14,3,40.0,1,2,1,1,0,0,0
7799,28,No,Travel_Frequently,Sales,3,Male,1,Single,4898,0,No,14,3,40.0,5,5,3,4,2,1,3
6392,49,No,Travel_Rarely,Consultants,2,Female,1,Married,4789,4,No,25,4,40.0,10,3,3,3,2,1,2
4242,29,No,Travel_Frequently,Consultants,1,Female,2,Married,3180,0,No,13,3,40.0,4,3,3,3,2,0,2
3248,28,No,Travel_Rarely,Consultants,1,Male,2,Married,6549,1,No,14,3,40.0,8,2,2,8,6,1,7
1066,33,No,Travel_Rarely,Consultants,5,Male,3,Single,6388,2,Yes,17,3,48.0,14,6,3,0,0,0,0
8989,32,No,Travel_Rarely,Consultants,3,Male,4,Single,11244,2,No,25,4,40.0,10,5,4,5,2,0,0
8086,54,No,Travel_Frequently,Consultants,4,Female,4,Divorced,16032,3,No,20,4,40.0,26,2,3,14,9,1,12
6618,29,Yes,Travel_Rarely,Consultants,4,Male,1,Single,2362,6,No,13,3,40.0,11,2,1,9,7,0,7
7375,44,No,Travel_Rarely,Consultants,3,Male,1,Married,16328,3,No,13,3,40.0,24,1,4,20,6,14,17
9091,39,No,Travel_Rarely,Consultants,3,Female,2,Single,8376,4,No,18,3,40.0,9,3,3,2,0,2,2
1401,46,No,Travel_Rarely,Sales,3,Female,2,Married,16606,8,No,12,3,40.0,23,2,4,13,12,5,1
8459,35,No,Travel_Rarely,Consultants,3,Female,2,Single,8606,1,No,19,3,40.0,11,3,1,11,8,3,3
5967,23,No,Travel_Rarely,Consultants,1,Male,3,Single,2272,0,No,14,3,40.0,5,2,3,4,3,1,2
7104,40,Yes,Travel_Rarely,Consultants,4,Male,1,Single,2018,3,No,14,3,40.0,15,3,1,5,4,1,0
5069,34,No,Travel_Rarely,Sales,3,Male,3,Married,7083,1,Yes,14,3,48.0,10,3,3,10,9,8,6
7822,31,Yes,Travel_Frequently,Consultants,3,Female,3,Single,4084,1,No,12,3,40.0,7,2,1,7,2,7,7
8406,50,No,Travel_Frequently,Consultants,5,Male,4,Single,14411,1,Yes,13,3,49.0,32,2,3,32,6,13,9
8396,34,No,Travel_Rarely,Sales,2,Male,3,Married,2308,0,Yes,25,4,47.0,12,4,3,11,10,5,7
3344,42,No,Travel_Rarely,Consultants,3,Male,2,Married,4841,4,No,14,3,40.0,4,3,3,1,0,0,0
7354,37,No,Travel_Rarely,Consultants,3,Male,4,Married,4285,1,No,17,3,40.0,10,2,3,10,8,3,7
7544,29,No,Travel_Rarely,Consultants,1,Female,1,Married,9715,3,No,13,3,40.0,9,3,3,7,7,0,7
2885,33,No,Travel_Rarely,Consultants,3,Male,2,Single,4320,1,No,13,3,40.0,5,2,3,5,3,0,2
5973,45,No,Travel_Rarely,Consultants,3,Male,4,Married,2132,4,No,20,4,40.0,8,3,3,5,4,0,3
7569,42,No,Travel_Frequently,Consultants,3,Male,4,Married,10124,2,Yes,14,3,65.0,24,3,1,20,8,13,9
3886,40,No,Travel_Rarely,Sales,2,Male,1,Married,5473,0,No,12,3,40.0,9,5,4,8,4,7,1
2794,33,No,Travel_Rarely,Consultants,4,Male,3,Married,5207,1,Yes,12,3,49.0,15,3,3,15,14,5,7
6215,40,No,Travel_Rarely,Business Operations,2,Male,4,Single,16437,1,Yes,21,4,48.0,21,2,3,21,7,7,7
2557,24,No,Travel_Rarely,Consultants,2,Male,1,Divorced,2296,0,No,14,3,40.0,2,3,3,1,1,0,0
6086,40,No,Non-Travel,Consultants,2,Male,4,Divorced,4069,3,Yes,18,3,47.0,8,2,3,2,2,2,2
3053,45,No,Travel_Rarely,Consultants,4,Male,2,Divorced,7441,1,No,12,3,40.0,10,4,3,10,8,7,7
6552,35,No,Travel_Rarely,Sales,4,Female,3,Married,2430,0,No,23,4,40.0,6,5,3,5,3,4,2
7189,32,No,Travel_Rarely,Consultants,2,Female,2,Married,5878,3,No,12,3,40.0,12,2,3,7,1,2,5
6905,36,No,Travel_Rarely,Sales,4,Male,4,Single,2644,3,Yes,21,4,50.0,7,3,2,3,2,1,2
7287,48,No,Travel_Rarely,Sales,4,Female,3,Divorced,6439,8,No,14,3,40.0,18,2,3,8,7,7,7
6400,29,No,Travel_Rarely,Consultants,3,Male,3,Married,2451,6,No,18,3,40.0,5,2,2,1,0,0,0
6577,33,No,Travel_Rarely,Sales,4,Male,1,Married,6392,2,No,13,3,40.0,8,6,1,2,2,2,2
7867,30,Yes,Travel_Rarely,Sales,3,Male,1,Married,9714,1,No,11,3,40.0,10,4,3,10,8,6,7
2120,38,No,Travel_Frequently,Business Operations,4,Male,3,Married,6077,3,No,11,3,40.0,10,2,3,6,3,1,2
6146,35,No,Travel_Rarely,Consultants,3,Male,1,Single,2450,1,No,19,3,40.0,3,3,3,3,0,1,2
1795,30,No,Travel_Rarely,Sales,4,Male,2,Married,9250,3,No,12,3,40.0,9,3,3,4,2,1,3
9003,35,Yes,Travel_Rarely,Consultants,3,Female,1,Divorced,2074,1,Yes,12,3,52.0,1,2,3,1,0,0,0
6140,53,Yes,Travel_Rarely,Consultants,5,Female,4,Married,10169,0,No,16,3,40.0,34,4,3,33,7,1,9
6294,38,Yes,Travel_Rarely,Consultants,3,Male,2,Married,4855,4,No,11,3,40.0,7,2,3,5,2,1,4
1322,32,No,Non-Travel,Consultants,4,Male,1,Married,4087,4,No,14,3,40.0,9,3,2,6,5,1,2
3530,48,No,Travel_Rarely,Consultants,4,Female,1,Married,2367,8,No,12,3,40.0,10,3,2,8,2,7,6
7460,34,No,Travel_Rarely,Consultants,4,Male,4,Single,2972,1,No,13,3,40.0,1,4,1,1,0,0,0
9978,55,No,Travel_Rarely,Sales,5,Male,4,Married,19586,1,No,21,4,40.0,36,3,3,36,6,2,13
1273,34,No,Travel_Rarely,Consultants,4,Male,4,Married,5484,9,No,17,3,40.0,9,3,2,2,2,2,1
5747,26,No,Travel_Rarely,Consultants,3,Female,4,Married,2061,1,No,21,4,40.0,1,5,3,1,0,0,0
3988,38,No,Travel_Rarely,Sales,3,Male,2,Married,9924,0,No,11,3,40.0,10,3,3,9,8,7,7
6999,38,No,Travel_Rarely,Sales,3,Female,2,Single,4198,2,No,12,3,40.0,8,5,4,3,2,1,2
2076,36,No,Travel_Rarely,Sales,4,Female,3,Single,6815,6,No,13,3,40.0,15,5,3,1,0,0,0
1738,29,No,Travel_Rarely,Consultants,1,Male,1,Single,4723,1,Yes,18,3,50.0,10,3,3,10,9,1,5
9212,35,No,Travel_Rarely,Consultants,4,Female,3,Single,6142,3,Yes,16,3,50.0,10,4,3,5,2,0,4
9544,39,No,Travel_Rarely,Sales,3,Male,3,Married,8237,2,No,11,3,40.0,11,3,3,7,6,7,6
3676,29,No,Travel_Frequently,Consultants,1,Male,4,Divorced,8853,1,No,19,3,40.0,6,0,4,6,4,1,3
7123,50,No,Travel_Rarely,Sales,3,Male,3,Married,19331,4,Yes,16,3,47.0,27,2,3,1,0,0,0
9157,23,No,Travel_Rarely,Consultants,3,Male,3,Married,2073,2,No,16,3,40.0,4,2,3,2,2,2,2
2438,36,No,Travel_Frequently,Consultants,4,Male,1,Married,5562,3,Yes,13,3,47.0,9,3,3,3,2,0,2
